-0.4,0.2,2.3
-0.4,0.1,1.8
-0.7,0.1,1.3
-0.2,0.3,3.0
-0.8,0.3,0.5
-0.7,0.3,0.5
-0.3,-0.0,2.3
-0.7,0.3,0.4
-0.4,0.2,2.1
-0.8,0.3,0.4
-0.6,0.1,1.6
-0.7,0.1,1.3
-0.7,0.3,0.4
-0.8,0.2,1.1
-0.3,0.3,2.9
-0.24,0.25,2.28
-0.7,0.2,0.8
-0.3,0.2,2.5
-0.26,0.24,2.48
-0.4,0.3,2.2
-0.7,0.2,1.3
-0.7,0.1,1.2
-0.9,0.3,0.1
-0.3,0.1,1.8
-0.4,0.1,1.6
-0.8,0.3,0.4
-0.67,0.34,0.79
-0.6,0.3,0.9
-0.3,0.4,3.0
-0.8,0.2,0.4
-0.3,0.3,2.7
-0.26,0.23,2.52
-0.3,0.3,2.4
-0.7,0.3,0.8
-0.3,0.3,2.6
-0.7,0.2,1.0
-0.7,0.1,1.1
-0.39,0.4,3.1
-0.3,0.3,2.5
-0.5,0.1,2.0
-0.5,0.2,1.7
-0.7,0.1,1.4
-0.6,0.1,1.4
-0.7,0.3,0.5
-0.5,-0.0,1.8
-0.5,0.2,1.7
-0.4,0.1,1.7
-0.13,0.27,3.09
-0.8,0.3,0.4
-0.8,0.3,0.6
-0.8,0.3,0.2
-0.7,0.1,1.4
-0.7,0.3,0.6
-0.7,0.2,0.8
-0.25,0.25,2.38
-0.7,0.2,1.0
-0.3,0.4,-3.0
-0.4,0.1,1.7
-0.8,0.3,0.6
-0.6,0.0,1.5
-0.5,0.1,2.0
-0.8,0.3,0.5
-0.4,0.4,2.9
-0.6,0.2,1.1
-0.6,0.38,0.78
-0.7,0.4,0.1
-0.7,0.2,0.7
-0.5,0.3,1.8
-0.6,0.2,1.4
-0.39,0.4,3.11
-0.3,0.1,2.21
-0.8,-0.1,1.5
-0.7,0.2,1.1
-0.31,0.13,2.03
-0.29,0.01,2.01
-0.3,0.2,2.3
-0.5,0.2,2.0
-0.5,0.1,2.0
-0.6,0.1,1.2
-0.4,-0.1,1.9
-0.8,0.2,1.0
-0.61,0.37,0.84
-0.3,0.2,2.2
-0.61,0.37,0.85
-0.24,0.26,2.23
-0.5,0.3,1.9
-0.7,0.3,0.5
-0.4,0.0,2.2
-0.3,0.3,2.6
-0.4,0.2,1.8
-0.7,0.1,1.0
-0.5,0.3,2.0
-0.25,0.25,2.38
-0.3,0.3,2.8
-0.5,0.2,1.8
-0.6,0.1,1.7
-0.6,0.2,1.0
-0.25,0.25,2.33
-0.7,0.2,1.3
-0.7,0.4,0.2
-0.3,-0.1,2.0
-0.7,0.3,0.5
-0.4,0.1,2.2
-0.6,0.1,1.5
-0.6,0.3,1.4
-0.3,0.2,2.6
-0.5,0.1,1.8
-0.8,0.2,0.4
-0.4,0.1,1.9
-0.5,0.1,1.8
-0.4,0.4,2.6
-0.5,0.1,1.7
-0.6,-0.0,1.09
-0.4,0.3,2.2
-0.7,0.1,0.9
-0.5,0.3,1.7
-0.4,0.3,2.0
-0.5,0.2,1.9
-0.5,0.2,1.8
-0.5,0.1,1.5
-0.4,0.2,2.4
-0.8,0.2,0.5
-0.9,0.3,0.2
-0.4,0.1,1.9
-0.8,0.2,1.1
-0.7,0.4,0.3
-0.5,0.1,1.4
-0.6,0.3,0.9
-0.7,0.4,0.4
-0.4,0.4,2.7
-0.6,0.3,0.9
-0.13,0.3,3.03
-0.4,0.4,2.9
-0.7,0.3,1.0
-0.24,0.26,2.24
-0.6,0.2,1.2
-0.6,0.1,1.5
-0.3,0.3,2.8
-0.5,-0.0,2.0
-0.8,0.3,0.5
-0.7,0.1,1.0
-0.4,0.1,2.0
-0.6,0.2,1.5
-0.8,0.2,0.4
-0.7,0.2,1.3
-0.6,0.3,1.3
-0.8,0.3,0.7
-0.9,0.2,0.19
-0.3,0.4,-3.1
-0.5,0.2,1.6
-0.7,0.4,0.5
-0.3,0.2,2.6
-0.6,0.3,1.4
-0.25,0.25,2.33
-0.4,0.0,2.0
-0.7,0.4,0.4
-0.6,0.1,1.5
-0.2,0.3,3.1
-0.5,0.2,1.6
-0.5,0.3,1.69
-0.5,0.1,2.0
-0.4,0.1,1.8
-0.5,0.2,1.7
-0.25,0.25,2.33
-0.7,0.2,0.7
-0.6,0.1,1.3
-0.5,0.1,1.7
-0.6,0.1,1.6
-0.8,0.2,0.6
-0.3,0.2,2.1
0.0,0.8,-1.7
-0.5,0.1,1.9
-0.2,0.3,3.0
-0.2,0.3,2.6
-0.8,0.3,0.7
-0.3,0.4,2.7
-0.5,0.1,1.5
-0.7,0.1,1.1
0.2,-0.6,2.9
-0.6,-0.1,1.8
-0.7,0.4,0.5
-0.5,0.3,1.5
-0.6,0.3,1.1
-0.37,0.41,2.69
-0.0,0.6,-1.9
-0.4,0.3,2.5
-0.3,0.1,2.41
-0.5,0.0,2.0
-0.4,0.1,1.8
-0.7,0.4,0.5
-0.3,0.4,3.1
-0.4,0.1,1.7
-0.4,0.1,2.0
-0.3,-0.06,1.61
-0.7,-0.2,1.7
-0.4,0.4,3.0
-0.35,0.02,2.15
-0.8,0.3,0.3
-0.2,0.3,3.0
-0.6,0.2,1.1
-0.7,0.3,0.8
-0.4,0.1,1.72
-0.5,0.2,2.0
-0.7,0.1,-0.1
-0.4,0.4,2.6
-0.6,0.1,1.7
-0.3,0.2,2.1
-0.1,-0.5,2.9
-0.6,0.2,1.5
-0.3,0.2,2.0
-0.4,0.1,1.9
-0.6,0.2,1.1
-0.31,0.11,2.47
-0.5,0.0,1.7
-0.5,0.2,1.4
-0.3,-0.0,1.8
-0.25,0.25,2.33
-0.6,0.2,1.1
-0.7,0.2,0.9
-0.4,0.2,2.2
-0.6,0.1,1.4
-0.2,0.3,3.1
-0.4,0.1,1.9
-0.26,0.23,2.58
-0.4,-0.1,-0.4
0.2,0.5,1.4
-0.6,0.3,1.1
-0.3,0.3,2.4
-0.5,0.2,1.39
-0.4,0.3,2.59
-0.7,0.4,0.5
-0.5,0.2,1.6
-0.6,0.3,0.9
0.5,-0.9,-0.7
-0.4,0.1,1.9
-0.4,0.1,1.9
-0.7,0.2,1.3
-0.5,-0.1,2.0
-0.25,0.25,2.33
-0.5,0.1,1.9
-0.6,0.1,1.1
-0.6,0.2,1.0
-0.6,0.1,1.5
-0.7,0.4,0.3
-0.6,0.2,1.1
-0.4,0.1,2.0
-0.7,0.4,0.0
-0.5,0.1,2.0
-0.5,0.1,1.9
-0.8,0.3,0.7
-0.4,0.1,1.7
-0.2,0.3,3.1
-0.3,0.4,-3.0
-0.7,0.3,0.9
-0.4,0.4,2.5
-0.3,0.4,-3.1
-1.4,0.1,-1.3
-0.4,0.1,2.2
-0.6,0.2,1.0
-0.3,0.1,2.01
-0.6,0.2,1.0
-0.9,0.3,0.7
-0.5,0.3,1.79
0.1,-1.4,1.4
-0.4,0.3,2.3
-0.4,0.1,2.0
-0.13,0.28,2.99
-0.3,0.3,2.8
-0.7,0.4,0.5
-0.3,0.2,2.4
-0.3,0.3,2.8
-0.3,-0.0,2.1
-0.3,0.4,-3.0
-0.4,0.3,2.1
-0.6,0.1,1.5
-0.4,0.4,2.6
-0.3,0.3,2.6
-0.4,0.2,2.11
-0.3,0.1,2.2
0.2,1.2,0.3
-0.4,0.4,2.6
-0.3,0.3,2.8
-0.31,0.13,2.02
-0.7,0.1,0.8
-0.61,0.37,0.82
-0.7,0.1,0.9
-0.8,0.3,0.7
-0.4,0.4,2.84
-0.6,0.1,1.4
-0.7,0.2,1.11
-0.7,0.1,1.3
-0.4,0.2,1.8
-0.3,0.3,2.8
-0.2,0.3,3.1
-0.7,0.1,0.8
-0.2,0.3,3.1
-0.6,0.1,1.3
-0.6,0.3,1.0
-0.3,0.1,2.0
-0.4,0.3,2.0
-0.29,-0.0,2.21
-0.7,0.1,1.3
-0.5,-0.0,1.9
-0.7,0.4,0.4
-0.6,0.2,1.1
-0.1,-1.0,-0.7
-0.7,0.1,0.8
0.5,-0.3,-2.1
-0.34,0.14,2.0
-0.5,0.1,1.6
-0.6,0.2,1.1
-0.3,-0.1,2.0
-0.7,0.1,1.0
-0.5,0.2,1.8
-0.6,0.3,1.0
-0.3,-0.11,1.56
-0.3,-0.0,2.3
-0.8,0.2,1.0
-0.39,0.1,2.26
-0.3,0.3,2.6
-0.6,0.3,1.0
-0.6,0.2,1.21
-0.7,-0.8,-3.1
-0.6,0.1,1.3
-0.6,0.2,1.49
-0.5,0.0,2.0
-0.25,0.25,2.38
-0.4,0.4,3.06
0.7,0.2,1.7
-0.5,0.1,1.7
-0.8,0.2,1.0
-0.5,0.1,2.0
-0.7,0.4,0.2
-1.0,0.2,3.0
-0.5,0.1,1.5
-0.8,0.3,0.81
0.9,-0.1,-0.8
-0.3,0.4,2.9
-0.4,0.3,2.1
-0.7,0.2,1.2
-0.5,0.2,1.6
1.1,-0.1,-2.1
-0.6,0.2,1.6
-0.5,0.2,1.5
-0.3,0.3,2.5
-0.7,0.2,1.3
-0.6,0.37,0.81
-0.3,0.2,2.6
-0.4,0.4,2.8
-0.4,0.2,2.1
-0.31,0.11,2.48
-0.5,0.2,1.8
0.4,0.8,-1.0
-0.5,0.1,1.5
-0.2,0.3,2.9
-0.5,0.1,2.0
-0.4,0.2,2.11
-0.5,-0.1,2.0
-0.5,0.3,1.7
-0.4,0.3,2.6
-0.3,0.3,2.9
-1.17,-0.36,1.66
-1.2,0.1,-2.0
0.7,0.7,-1.9
-1.2,0.0,-1.7
-0.0,1.4,0.9
-0.13,0.28,2.72
-0.4,1.1,-2.8
-1.2,-0.2,2.9
-0.3,0.4,3.1
-0.3,0.4,3.1
-0.3,-1.1,1.0
0.1,-0.9,-2.2
-0.3,0.1,-3.0
-0.8,-0.1,1.5
-0.4,0.3,2.2
-0.7,0.2,0.9
-0.7,0.1,1.0
-0.6,0.1,1.5
-0.3,0.2,2.5
-0.3,0.3,2.9
-0.2,0.3,3.1
