-0.5,-0.1,-1.8
-0.2,-0.3,-3.1
-0.6,-0.0,-1.1
-0.4,-0.3,-2.0
-0.6,-0.1,-1.7
-0.4,-0.1,-2.0
-0.4,-0.4,-3.0
-0.7,-0.4,-0.1
-0.6,-0.1,-1.7
-0.5,-0.3,-1.9
-0.3,-0.4,3.1
-0.3,-0.1,-2.5
-0.37,-0.37,-2.34
-0.4,-0.3,-2.1
-0.5,-0.3,-1.9
-0.26,-0.24,-2.48
-0.6,-0.3,-1.3
-0.6,-0.1,-1.2
-0.4,-0.2,-1.9
-0.2,-0.3,-3.0
-0.6,-0.3,-1.1
-0.6,-0.2,-1.1
-0.3,-0.3,-2.3
-0.6,-0.3,-1.3
-0.3,-0.1,-1.8
-0.9,-0.2,-0.9
-0.3,-0.4,-3.0
-0.8,-0.3,-0.61
-0.7,-0.1,-1.3
-0.6,-0.2,-1.4
-0.6,-0.3,-1.1
-0.4,-0.3,-2.2
-0.5,-0.2,-1.9
-0.7,-0.4,0.0
-0.8,0.1,-0.8
-0.3,-0.1,-2.5
-0.6,-0.2,-1.3
-0.4,-0.4,-3.0
-0.3,-0.2,-2.6
-0.5,-0.1,-1.9
-0.4,-0.4,-3.0
-0.36,-0.36,-2.48
-0.6,-0.2,-1.4
-0.4,-0.2,-2.2
-0.4,-0.2,-1.9
-0.6,-0.2,-1.0
-0.5,-0.1,-1.9
-0.8,-0.4,0.1
-0.24,-0.26,-2.24
-0.5,-0.2,-1.5
-0.6,-0.2,-1.5
-0.31,-0.1,-2.51
-0.3,-0.4,-3.1
-0.4,-0.2,-2.3
-0.4,-0.1,-1.8
-0.7,-0.4,-0.1
-0.7,-0.4,-0.09
-0.3,-0.3,-2.4
-0.4,-0.1,-1.6
-0.6,0.0,-1.1
-0.3,-0.1,-2.5
-0.5,-0.1,-1.6
-0.5,0.1,-1.6
-0.5,-0.3,-1.7
-0.7,-0.3,-1.0
-0.7,-0.2,-1.3
-0.36,-0.36,-2.38
-0.4,-0.2,-2.3
-0.4,-0.1,-1.6
-0.6,-0.3,-1.1
-0.4,-0.2,-2.4
-0.62,-0.36,-0.95
-0.8,-0.3,-0.8
-0.7,-0.2,-1.2
-0.7,-0.3,-0.8
-0.5,-0.2,-2.0
-0.2,-0.3,-3.1
-0.7,-0.3,-0.8
-0.5,-0.2,-1.5
-0.7,-0.2,-0.9
-0.26,-0.23,-2.52
-0.4,-0.1,-1.6
-0.3,-0.4,3.0
-0.7,-0.4,-0.1
-0.4,-0.3,-2.3
-0.8,-0.2,-1.0
-0.3,-0.4,3.0
-0.4,-0.4,-2.7
-0.4,-0.1,-1.9
-0.7,-0.2,-1.1
-0.8,-0.2,-1.0
-0.8,-0.3,-0.5
-0.64,-0.28,-0.81
-0.7,-0.4,0.0
-0.7,-0.4,-0.1
-0.8,-0.2,-1.1
-0.3,-0.4,-3.1
-0.5,-0.2,-1.6
-0.6,-0.37,-0.8
-0.4,-0.2,-1.9
-0.4,-0.1,-2.3
-0.5,-0.2,-1.4
-0.62,-0.36,-0.89
-0.8,-0.2,-0.4
-0.5,-0.1,-1.3
-0.61,-0.37,-0.84
-0.8,-0.2,-0.4
-0.4,-0.4,-2.8
-0.2,-0.3,-3.0
-0.5,-0.2,-1.9
-0.7,-0.2,-1.3
-0.7,-0.2,-0.8
-0.5,0.0,-2.0
-0.3,-0.2,-2.2
-0.7,-0.2,-1.3
-0.6,-0.3,-1.0
-0.8,-0.3,-0.6
-0.7,-0.3,-0.5
-0.6,-0.3,-1.4
-0.7,-0.2,-1.2
-0.6,-0.1,-1.7
-0.8,-0.3,-0.4
-0.4,-0.1,-1.9
-0.8,-0.2,-0.7
-0.8,-0.3,-0.6
-0.5,-0.3,-1.9
-0.5,-0.1,-1.8
-0.7,-0.2,-1.0
-0.7,-0.2,-0.8
-0.3,-0.3,-2.5
-0.7,-0.3,-0.9
-0.7,-0.2,-0.9
-0.4,0.1,-2.2
-0.2,-0.3,-2.6
-0.4,-0.3,-2.6
-0.4,-0.2,-2.0
-0.5,-0.0,-1.3
-0.4,-0.3,-2.5
-0.8,-0.2,-0.8
-0.3,-0.3,-2.6
-0.7,-0.4,-0.2
-0.7,-0.3,-0.8
-0.7,-0.2,-1.3
-0.8,-0.1,-1.1
-0.4,-0.4,-2.9
-0.4,-0.2,-1.8
-0.3,-0.2,-2.69
-0.4,-0.3,-2.5
-0.3,-0.1,-1.9
-0.6,-0.2,-1.4
-0.64,-0.27,-0.74
-0.3,-0.4,-2.9
-0.6,-0.3,-1.3
-0.9,-0.2,-0.2
-0.7,-0.3,-0.4
-0.7,-0.2,-1.3
-0.7,-0.3,-1.0
-0.6,-0.1,-1.2
-0.8,-0.1,-0.6
-0.6,-0.2,-1.1
-0.6,-0.2,-1.0
0.4,-1.1,-1.4
-0.6,-0.3,-1.1
-0.5,-0.1,-1.8
-0.6,-0.2,-1.3
-0.6,-0.3,-1.4
-0.8,-0.6,-2.5
-0.6,-0.2,-1.3
-0.8,-0.3,-0.3
-0.13,-0.3,-2.68
-0.1,0.5,-1.4
-0.3,-0.2,-2.6
-0.5,-0.0,-1.3
-0.6,-0.1,-1.4
-0.7,-0.1,-1.3
-0.3,-0.3,-2.8
-0.4,-0.2,-2.21
-0.4,-0.1,-1.9
-0.9,0.6,1.5
-0.6,-0.2,-1.5
-0.8,-0.5,-2.8
-0.7,-0.1,-1.2
-0.7,-0.1,-1.3
-0.3,-0.4,-2.8
-0.4,-0.2,-1.9
-0.2,-0.3,-3.1
-0.6,-0.3,-1.0
-0.4,-0.1,-2.1
-0.4,-0.3,-2.0
-0.5,-0.2,-1.6
-0.8,-0.2,-0.4
-0.6,-0.2,-1.5
-0.9,-0.2,-0.3
-0.5,-0.1,-1.3
-0.5,-0.3,-1.9
-0.4,-0.3,-2.6
-0.26,-0.23,-2.58
-0.6,-0.2,-1.4
-0.5,-0.1,-1.9
-0.8,-0.3,-0.8
-0.2,-0.3,-3.0
-0.8,-0.3,-0.8
-0.8,-0.2,-0.7
0.2,-0.9,-3.1
-0.3,-0.3,-2.3
-0.64,-0.28,-0.83
-0.5,-0.3,-2.0
-0.6,-0.1,-1.59
-0.3,-0.2,-2.6
-0.1,-0.26,0.46
-0.4,-0.1,-1.8
-0.5,-0.3,-1.9
-0.6,-0.0,-1.5
-0.4,-0.1,-1.7
-0.4,-0.4,-3.0
-0.5,-0.2,-1.79
-0.7,-0.4,-0.4
-0.6,-0.2,-1.1
-0.7,-0.2,-1.3
-0.61,-0.37,-0.82
-0.8,-0.3,-0.2
-0.6,-0.1,-1.1
1.09,-0.49,-1.8
-0.8,-0.2,-0.81
-0.4,0.7,-1.5
-0.6,-0.2,-1.3
-0.3,-0.2,-2.5
-0.7,-0.3,-0.4
0.2,-1.1,0.2
-0.3,-0.2,-2.3
-0.5,-0.1,-2.0
-0.5,-0.2,-1.9
0.4,1.1,0.8
-0.4,-0.1,-1.9
-0.7,-0.1,-1.2
-0.7,-0.2,-1.2
-0.7,-0.1,-0.8
-0.8,-0.2,-0.5
-0.7,-0.2,-1.2
-0.3,-1.0,-1.3
-0.2,-1.0,2.0
-0.4,-0.3,-2.3
-0.4,-0.3,-2.3
-0.7,-0.3,-0.8
-0.5,-0.9,-0.6
-0.9,-0.3,-0.2
-0.8,0.0,-1.0
-0.61,-0.37,-0.84
-0.7,-0.4,-0.3
-0.4,-0.3,-2.1
-0.4,-0.2,-2.01
-0.8,-0.3,-0.7
-0.5,-0.3,-1.7
-0.5,-0.2,-1.7
-0.3,-0.4,-3.1
